Lemma,Word_Type,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
Durchsetzungsvermögen,s,unconscious_bias,agentic,"['Umsetzungsfreude', 'Fokus', 'Effizienz', 'Regsamkeit', 'Freude am Vertreten des eigenen Standpunkts', 'Fähigkeit, wirkungsvoll zu kommunizieren', 'Bereitschaft, (...) zu vertreten', 'Fähigkeit, andere für (gemeinsame Ziele, Ideen, Pläne) einzunehmen(...)', 'Energie und Kompetenz, Stakeholder mitzureißen(...)']",[],"['Umsetzungsfreude', 'Fokus', 'Effizienz', 'Regsamkeit', 'Freude am Vertreten des eigenen Standpunkts', 'Fähigkeit, wirkungsvoll zu kommunizieren', 'Bereitschaft, (...) zu vertreten', 'Fähigkeit, andere für (gemeinsame Ziele, Ideen, Pläne) einzunehmen(...)', 'Energie und Kompetenz, Stakeholder mitzureißen(...)']"
Eigenverantwortung,s,unconscious_bias,agentic,"['Freude an Verantwortung', 'Gewissenhaftigkeit', 'Pflichtbewusstsein', 'Zuverlässigkeit', 'Bereitschaft, das Nötige zu tun(...)', 'unternehmerisches Denken(...)']",[],"['Freude an Verantwortung', 'Gewissenhaftigkeit', 'Pflichtbewusstsein', 'Zuverlässigkeit', 'Bereitschaft, das Nötige zu tun(...)', 'unternehmerisches Denken(...)']"
Autonomität,s,unconscious_bias,agentic,"['Verantwortungsbereitschaft', 'Bereitschaft, die eigenen Kompetenzen einzusetzen,(...)', 'Fokus auf das Lösen anliegender Aufgaben(...)']",[],"['Verantwortungsbereitschaft', 'Bereitschaft, die eigenen Kompetenzen einzusetzen,(...)', 'Fokus auf das Lösen anliegender Aufgaben(...)']"
Feindseligkeit,s,unconscious_bias,agentic,"['Engagement', 'Bereitschaft, für (...) zu argumentieren', 'Begeisterung, für (...) einzutreten']",[],"['Engagement', 'Bereitschaft, für (...) zu argumentieren', 'Begeisterung, für (...) einzutreten']"
Eigenständigkeit,s,unconscious_bias,agentic,"['Fokussierung auf Aufgaben', 'Freude an Verantwortung', 'Bereitschaft, Kompetenz einsetzen(...)']",[],"['Fokussierung auf Aufgaben', 'Freude an Verantwortung', 'Bereitschaft, Kompetenz einsetzen(...)']"
überzeugend,a,unconscious_bias,agentic,"['interessant', 'effektiv', 'befriedigend', 'glaubwürdig', 'Botschaften effektiv kommunizierend(...)', 'andere für Ideen begeisternd(...)', 'inspirierend(...)', 'jemand, auf dessen Meinung Menschen vertrauen(...)', 'Mensch, der gut verhandeln kann(...)']",[],"['interessant', 'effektiv', 'befriedigend', 'glaubwürdig', 'Botschaften effektiv kommunizierend(...)', 'andere für Ideen begeisternd(...)', 'inspirierend(...)', 'jemand, auf dessen Meinung Menschen vertrauen(...)', 'Mensch, der gut verhandeln kann(...)']"
sich wehren,v,unconscious_bias,agentic,"['das eigene Vorgehen erläutern(...)', 'den eigenen Standpunkt kommunizieren(...)', 'seine Sicht vertreten(...)']",[],"['das eigene Vorgehen erläutern(...)', 'den eigenen Standpunkt kommunizieren(...)', 'seine Sicht vertreten(...)']"
überlegen,a,unconscious_bias,agentic,"['angesehen', 'fortschrittlich', 'kompetent', 'einflussreich', 'tonangebend', 'das Vertrauen der Kundschaft besitzend(...)', 'beeinflussend(...)', 'den Markt beeinflussend(...)', 'den Maßstab setzend(...)']",[],"['angesehen', 'fortschrittlich', 'kompetent', 'einflussreich', 'tonangebend', 'das Vertrauen der Kundschaft besitzend(...)', 'beeinflussend(...)', 'den Markt beeinflussend(...)', 'den Maßstab setzend(...)']"
ausschlaggebend,a,unconscious_bias,agentic,"['wesentlich', 'wichtig', 'das Zünglein an der Waage(...)']",[],"['wesentlich', 'wichtig', 'das Zünglein an der Waage(...)']"
gewagt,a,unconscious_bias,agentic,"['optimistisch', 'ausgefallen', 'beherzt', 'die Chancen im Blick habend(...)', 'offen für Experimente(...)', 'bereit, Neues auszuprobieren(...)', 'auf die eigenen Kompetenzen vertrauend(...)']",[],"['optimistisch', 'ausgefallen', 'beherzt', 'die Chancen im Blick habend(...)', 'offen für Experimente(...)', 'bereit, Neues auszuprobieren(...)', 'auf die eigenen Kompetenzen vertrauend(...)']"
antreiben,v,unconscious_bias,agentic,"['anleiten', 'anregen', 'motivieren', 'unterstützen', 'die Initiative (für ...) ergreifen', 'sich engagieren (für)(...)']",[],"['anleiten', 'anregen', 'motivieren', 'unterstützen', 'die Initiative (für ...) ergreifen', 'sich engagieren (für)(...)']"
treiben,v,unconscious_bias,agentic,"['motivieren', 'inspirieren', 'beschwingen', 'die Richtung vorgeben(...)', 'Freude am Erreichen von Meilensteinen bereiten(...)']",[],"['motivieren', 'inspirieren', 'beschwingen', 'die Richtung vorgeben(...)', 'Freude am Erreichen von Meilensteinen bereiten(...)']"
treibend,a,unconscious_bias,agentic,"['motivierend', 'inspirierend', 'die Richtung vorgebend(...)', 'mit Freude am Erreichen von Meilensteinen(...)']",[],"['motivierend', 'inspirierend', 'die Richtung vorgebend(...)', 'mit Freude am Erreichen von Meilensteinen(...)']"
leiten,v,unconscious_bias,agentic,"['unterstützen', 'coachen', 'mitnehmen', 'lenken', 'anleiten', 'begleiten', 'die Vision kommunizieren(...)', 'Erwartungen kommunizieren(...)', 'Prioritäten erläutern(...)', 'das Team auf dem Weg mitnehmen(...)']",[],"['unterstützen', 'coachen', 'mitnehmen', 'lenken', 'anleiten', 'begleiten', 'die Vision kommunizieren(...)', 'Erwartungen kommunizieren(...)', 'Prioritäten erläutern(...)', 'das Team auf dem Weg mitnehmen(...)']"
getrieben,a,unconscious_bias,agentic,"['spontan', 'lebendig', 'beweglich', 'lebhaft', 'begeistert', 'rege', 'schwungvoll', 'emphatisch', 'engagiert', 'begeisterungsfähig', 'fokussiert', 'durch Meilensteine motiviert(...)', '(...)']",[],"['spontan', 'lebendig', 'beweglich', 'lebhaft', 'begeistert', 'rege', 'schwungvoll', 'emphatisch', 'engagiert', 'begeisterungsfähig', 'fokussiert', 'durch Meilensteine motiviert(...)', '(...)']"
anspruchsvoll,a,unconscious_bias,agentic,"['sorgfältig', 'präzise', 'komplex', 'durch neue Problemstellungen motiviert(...)', 'mit Blick für das Wesentliche(...)', 'hinterfragt Zahlen (Fakten, Informationen, ...), bevor sie ihnen vertraut']",[],"['sorgfältig', 'präzise', 'komplex', 'durch neue Problemstellungen motiviert(...)', 'mit Blick für das Wesentliche(...)', 'hinterfragt Zahlen (Fakten, Informationen, ...), bevor sie ihnen vertraut']"
herausgefordert,a,unconscious_bias,agentic,"['vor interessante Aufgaben gestellt', 'vor spannende Fragen gestellt', 'eine Chance, zu zeigen, was (...) kann']",[],"['vor interessante Aufgaben gestellt', 'vor spannende Fragen gestellt', 'eine Chance, zu zeigen, was (...) kann']"
herrschend,a,unconscious_bias,agentic,"['geltend', 'gültig', 'unbestritten', 'anerkannt', 'verbindlich', 'vorkommend', 'lenkend', 'prägend', 'waltend', 'verwaltend', 'gestaltend', 'durchführend', 'betreuend', 'steuernd', 'überwiegend', 'regelnd', 'vorstehend', 'eine Form gebend(...)', 'die Richtung kommunizierend(...)', 'den Vorsitz übernehmend(...)']",[],"['geltend', 'gültig', 'unbestritten', 'anerkannt', 'verbindlich', 'vorkommend', 'lenkend', 'prägend', 'waltend', 'verwaltend', 'gestaltend', 'durchführend', 'betreuend', 'steuernd', 'überwiegend', 'regelnd', 'vorstehend', 'eine Form gebend(...)', 'die Richtung kommunizierend(...)', 'den Vorsitz übernehmend(...)']"
behaupten,v,unconscious_bias,agentic,"['sagen', 'darlegen', 'feststellen', 'zur Diskussion stellen', 'eine Meinung vertreten(...)', 'die eigene Perspektive kommunizieren(...)', 'Erfahrungen teilen(...)', 'auf die eigenen Kompetenzen vertrauen(...)']",[],"['sagen', 'darlegen', 'feststellen', 'zur Diskussion stellen', 'eine Meinung vertreten(...)', 'die eigene Perspektive kommunizieren(...)', 'Erfahrungen teilen(...)', 'auf die eigenen Kompetenzen vertrauen(...)']"
zäh,a,unconscious_bias,agentic,"['resilient', 'geduldig', 'einen langen Atem haben(...)']",[],"['resilient', 'geduldig', 'einen langen Atem haben(...)']"
belastbar,a,unconscious_bias,agentic,"['stabil', 'ruhig und besonnen', 'resilient', 'mit langem Atem', '--- nicht für Personen verwenden', 'einen langen Atem haben(...)', 'Energieressourcen haben(...)', 'gute Bewältigungsmechanismen haben(...)', 'mit seinen Ressourcen Haus halten(...)', 'die eigenen Grenzen kennen(...)']",['--- nicht für Personen verwenden'],"['--- nicht für Personen verwenden', 'stabil', 'ruhig und besonnen', 'resilient', 'mit langem Atem', 'einen langen Atem haben(...)', 'Energieressourcen haben(...)', 'gute Bewältigungsmechanismen haben(...)', 'mit seinen Ressourcen Haus halten(...)', 'die eigenen Grenzen kennen(...)']"
Durchhaltevermögen,s,unconscious_bias,agentic,"['einen langen Atem haben(...)', 'Fähigkeit, an Dingen dranzubleiben(...)']",[],"['einen langen Atem haben(...)', 'Fähigkeit, an Dingen dranzubleiben(...)']"
Ausdauer,s,unconscious_bias,agentic,"['Ruhe', 'Geduld', 'Besonnenheit', 'einen langen Atem haben(...)', 'Fähigkeit, an Dingen dranzubleiben,(...)', 'Neigung zu langfristigem Planen(...)']",[],"['Ruhe', 'Geduld', 'Besonnenheit', 'einen langen Atem haben(...)', 'Fähigkeit, an Dingen dranzubleiben,(...)', 'Neigung zu langfristigem Planen(...)']"
hartnäckig,a,unconscious_bias,agentic,"['geduldig', 'resilient', 'fokussiert', 'beständig', 'stetig', 'einen langen Atem haben(...)', 'langfristig denkend(...)']",[],"['geduldig', 'resilient', 'fokussiert', 'beständig', 'stetig', 'einen langen Atem haben(...)', 'langfristig denkend(...)']"
Unabhängigkeit,s,unconscious_bias,agentic,"['Neutralität', 'Unvoreingenommenheit', 'Vielseitigkeit', 'Kompetenz', 'Einfallsreichtum im Erarbeiten von Zielen(...)', 'Fokus auf eigene Aufgaben/Verantwortung(...)', 'Bereitschaft, persönliche Verantwortung zu tragen(...)']",[],"['Neutralität', 'Unvoreingenommenheit', 'Vielseitigkeit', 'Kompetenz', 'Einfallsreichtum im Erarbeiten von Zielen(...)', 'Fokus auf eigene Aufgaben/Verantwortung(...)', 'Bereitschaft, persönliche Verantwortung zu tragen(...)']"
dienstleistungsorientiert,a,unconscious_bias,agentic,"['serviceorientiert', 'einfühlsam im Umgang mit Kundschaft(...)', 'stolz, Kundschaft zu deren Zufriedenheit zu betreuen(...)', 'engagiert, Erwartungen der Kundschaft zu erfüllen(...)']",[],"['serviceorientiert', 'einfühlsam im Umgang mit Kundschaft(...)', 'stolz, Kundschaft zu deren Zufriedenheit zu betreuen(...)', 'engagiert, Erwartungen der Kundschaft zu erfüllen(...)']"
Dienstleistungsorientierung,s,unconscious_bias,agentic,"['Serviceorientierung', 'Einfühlsamkeit im Umgang mit Kundschaft(...)', 'Motivation, Kundschaft zu deren Zufriedenheit zu betreuen(...)', 'Engagement im Erfüllen der Erwartungen der Kundschaft(...)']",[],"['Serviceorientierung', 'Einfühlsamkeit im Umgang mit Kundschaft(...)', 'Motivation, Kundschaft zu deren Zufriedenheit zu betreuen(...)', 'Engagement im Erfüllen der Erwartungen der Kundschaft(...)']"
Ehrgeiz,s,unconscious_bias,agentic,"['Fleiß', 'Eifer', 'Strebsamkeit', 'Engagement', 'Entwicklungsmotivation', 'unternehmerische Haltung', 'Freude an mehr Verantwortung', 'Freude am Setzen und Verwirklichen von Zielen', 'Interesse an persönlichem Wachstum', 'Engagement für gemeinsame Ziele(...)', 'Engagement für gesetzte Meilensteine(...)', 'Freude am Weiterkommen(...)']",[],"['Fleiß', 'Eifer', 'Strebsamkeit', 'Engagement', 'Entwicklungsmotivation', 'unternehmerische Haltung', 'Freude an mehr Verantwortung', 'Freude am Setzen und Verwirklichen von Zielen', 'Interesse an persönlichem Wachstum', 'Engagement für gemeinsame Ziele(...)', 'Engagement für gesetzte Meilensteine(...)', 'Freude am Weiterkommen(...)']"
ambitioniert,a,unconscious_bias,agentic,"['engagiert', 'entwicklungsmotiviert', 'unternehmerisch denkend', 'bereit, größere Verantwortung zu übernehmen', 'interessiert an persönlichem Wachstum', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'interessiert, neues Wissen und neue Erfahrung anzuwenden(...)']",[],"['engagiert', 'entwicklungsmotiviert', 'unternehmerisch denkend', 'bereit, größere Verantwortung zu übernehmen', 'interessiert an persönlichem Wachstum', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte, ...) Ziele', 'interessiert, neues Wissen und neue Erfahrung anzuwenden(...)']"
ehrgeizig,a,unconscious_bias,agentic,"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen', 'interessiert an persönlichem Wachstum', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte) Ziele(...)', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']",[],"['eifrig', 'strebsam', 'fleißig', 'engagiert', 'entwicklungsmotiviert', 'unternehmerisch', 'bereit, größere Verantwortung zu übernehmen', 'interessiert an persönlichem Wachstum', 'engagiert im Hinarbeiten auf (gemeinsame, gesetzte) Ziele(...)', 'mit neu gewonnenem Wissen und Erfahrung weiterkommen wollen(...)']"
Leistungsbereitschaft,s,unconscious_bias,agentic,"['Tatkraft', 'Engagement', 'Fleiß', 'Strebsamkeit', 'Enthusiasmus in der Umsetzung(...)']",[],"['Tatkraft', 'Engagement', 'Fleiß', 'Strebsamkeit', 'Enthusiasmus in der Umsetzung(...)']"
wettbewerbsfähig,a,unconscious_bias,agentic,"['fleißig', 'tüchtig', 'unternehmerisch in Denken und Handeln', 'preisgünstig', 'umsetzungsfreudig', 'enthusiastisch im Erreichen von gemeinsamen Meilensteinen(...)', 'Kundenkriterien erfüllend(...)']",[],"['fleißig', 'tüchtig', 'unternehmerisch in Denken und Handeln', 'preisgünstig', 'umsetzungsfreudig', 'enthusiastisch im Erreichen von gemeinsamen Meilensteinen(...)', 'Kundenkriterien erfüllend(...)']"
leisten,v,unconscious_bias,agentic,"['lösen', 'erledigen', 'anpacken', 'erarbeiten', 'enthusiastisch umsetzen(...)', 'mit Energie angehen(...)', 'tatkräftig sein(...)']",[],"['lösen', 'erledigen', 'anpacken', 'erarbeiten', 'enthusiastisch umsetzen(...)', 'mit Energie angehen(...)', 'tatkräftig sein(...)']"
Sieg,s,unconscious_bias,agentic,"['erarbeiteter Meilenstein(...)', 'verwirklichte Vision(...)', 'gemeinsam erfüllte Aufgabe(...)', 'zusammen umgesetztes Ziel(...)']",[],"['erarbeiteter Meilenstein(...)', 'verwirklichte Vision(...)', 'gemeinsam erfüllte Aufgabe(...)', 'zusammen umgesetztes Ziel(...)']"
Eroberung,s,unconscious_bias,agentic,"['Entdeckung', 'Erwerb neuer Kenntnisse(...)', 'inspiriert durch das Unbekannte(...)']",[],"['Entdeckung', 'Erwerb neuer Kenntnisse(...)', 'inspiriert durch das Unbekannte(...)']"
schlagkräftig,a,unconscious_bias,agentic,"['nachvollziehbar', 'einnehmend', 'fähig, gut zu argumentieren(...)', 'Stakeholder mitreißend(...)']",[],"['nachvollziehbar', 'einnehmend', 'fähig, gut zu argumentieren(...)', 'Stakeholder mitreißend(...)']"
militant,a,unconscious_bias,agentic,"['unverzagt', 'zuversichtlich', 'einsatzbereit', 'unverdrossen', 'tatkräftig', 'beherzt', 'argumentationsfreudig', 'fähig, Reibungen zu bewältigen(...)', 'bereit, sich für (...) einzusetzen', 'bereit, (eine Meinung, Idee, Arbeit, ...) zu vertreten']",[],"['unverzagt', 'zuversichtlich', 'einsatzbereit', 'unverdrossen', 'tatkräftig', 'beherzt', 'argumentationsfreudig', 'fähig, Reibungen zu bewältigen(...)', 'bereit, sich für (...) einzusetzen', 'bereit, (eine Meinung, Idee, Arbeit, ...) zu vertreten']"
offensiv,a,unconscious_bias,agentic,"['unverzagt', 'zuversichtlich', 'optimistisch', 'einsatzbereit', 'unverdrossen', 'tatkräftig', 'beherzt', 'argumentationsfreudig', 'fähig, Reibungen zu bewältigen(...)', 'bereit, sich für (...) einzusetzen', 'bereit, (eine Meinung, Idee, Arbeit, ...) zu vertreten', 'die Initiative ergreifend(...)']",[],"['unverzagt', 'zuversichtlich', 'optimistisch', 'einsatzbereit', 'unverdrossen', 'tatkräftig', 'beherzt', 'argumentationsfreudig', 'fähig, Reibungen zu bewältigen(...)', 'bereit, sich für (...) einzusetzen', 'bereit, (eine Meinung, Idee, Arbeit, ...) zu vertreten', 'die Initiative ergreifend(...)']"
kampflustig,a,unconscious_bias,agentic,"['unverzagt', 'zuversichtlich', 'optimistisch', 'einsatzbereit', 'unverdrossen', 'tatkräftig', 'beherzt', 'argumentationsfreudig', 'fähig, Reibungen zu bewältigen(...)', 'bereit, sich für (...) einzusetzen', 'bereit, (eine Meinung, Idee, Arbeit) zu vertreten(...)']",[],"['unverzagt', 'zuversichtlich', 'optimistisch', 'einsatzbereit', 'unverdrossen', 'tatkräftig', 'beherzt', 'argumentationsfreudig', 'fähig, Reibungen zu bewältigen(...)', 'bereit, sich für (...) einzusetzen', 'bereit, (eine Meinung, Idee, Arbeit) zu vertreten(...)']"
Härte,s,unconscious_bias,agentic,"['Unbeirrbarkeit', 'Resilienz', 'Komplexität', 'Fokussiertheit', 'Geradlinigkeit', 'Fokussierung auf ein Ziel(...)', 'Fähigkeit, sich nicht vom Weg abbringen zu lassen(...)']",[],"['Unbeirrbarkeit', 'Resilienz', 'Komplexität', 'Fokussiertheit', 'Geradlinigkeit', 'Fokussierung auf ein Ziel(...)', 'Fähigkeit, sich nicht vom Weg abbringen zu lassen(...)']"
Hunger,s,unconscious_bias,agentic,"['Interesse', 'Begeisterung', 'Motivation', 'Fleiß', 'Freude am Erwirken von Meilensteinen(...)', 'Wunsch, Visionen zu realisieren(...)']",[],"['Interesse', 'Begeisterung', 'Motivation', 'Fleiß', 'Freude am Erwirken von Meilensteinen(...)', 'Wunsch, Visionen zu realisieren(...)']"
feindselig,a,unconscious_bias,agentic,"['offenherzig', 'hinterfragend', 'engagiert', 'für (...) engagiert', 'bereit, für (...) zu argumentieren', 'für (...) begeistert eintreten', 'das Gespräch suchend(...)']",[],"['offenherzig', 'hinterfragend', 'engagiert', 'für (...) engagiert', 'bereit, für (...) zu argumentieren', 'für (...) begeistert eintreten', 'das Gespräch suchend(...)']"
brüsten,v,unconscious_bias,agentic,"['sich identifizieren', 'sich identifizieren mit', 'sich freuen', 'sich freuen über', 'für getane Arbeit einstehen(...)', 'den eigenen Beitrag vertreten(...)', 'kommunizieren --- Ergebnisse(...)']",[],"['sich identifizieren', 'sich identifizieren mit', 'sich freuen', 'sich freuen über', 'für getane Arbeit einstehen(...)', 'den eigenen Beitrag vertreten(...)', 'kommunizieren --- Ergebnisse(...)']"
streiten,v,unconscious_bias,agentic,"['diskutieren', 'sich austauschen', 'argumentieren', 'Für und Wider erwägen(...)', 'Reibungen bewältigen(...)', 'sich offen (für ...) einsetzen', '(...) vertreten', 'sich mit Energie (für ...) einbringen']",[],"['diskutieren', 'sich austauschen', 'argumentieren', 'Für und Wider erwägen(...)', 'Reibungen bewältigen(...)', 'sich offen (für ...) einsetzen', '(...) vertreten', 'sich mit Energie (für ...) einbringen']"
Wettbewerb,s,unconscious_bias,agentic,"['Gelegenheit, Kompetenz einzusetzen(...)', 'Angehen derselben Meilensteine im Team(...)', 'Engagement im Erreichen der gleichen Ziele(...)']",[],"['Gelegenheit, Kompetenz einzusetzen(...)', 'Angehen derselben Meilensteine im Team(...)', 'Engagement im Erreichen der gleichen Ziele(...)']"
autonom,a,unconscious_bias,agentic,"['verantwortungsbereit', 'gern, die eigene Kompetenz einsetzen(...)', 'auf Aufgaben fokussiert(...)', 'bereit, Verantwortung zu tragen,(...)']",[],"['verantwortungsbereit', 'gern, die eigene Kompetenz einsetzen(...)', 'auf Aufgaben fokussiert(...)', 'bereit, Verantwortung zu tragen,(...)']"
ausfällig,a,unconscious_bias,agentic,"['argumentationsfreudig', 'diskussionsbereit', 'hinterfragen(...)', 'ins Detail gehen(...)', 'offen im Äußern von Besorgnis(...)']",[],"['argumentationsfreudig', 'diskussionsbereit', 'hinterfragen(...)', 'ins Detail gehen(...)', 'offen im Äußern von Besorgnis(...)']"
jagen,v,unconscious_bias,agentic,"['angehen', 'nachgehen', 'nachkommen', 'suchen', 'beobachten', 'im Blick behalten(...)', 'Überblick behalten(...)', 'fokussiert umsetzen(...)']",[],"['angehen', 'nachgehen', 'nachkommen', 'suchen', 'beobachten', 'im Blick behalten(...)', 'Überblick behalten(...)', 'fokussiert umsetzen(...)']"
individuell,a,unconscious_bias,agentic,"['persönlich', 'im Einklang mit den persönlichen Wünschen(...)', 'auf persönliche Ziele zugeschnitten(...)', 'auf die persönlichen Kompetenzen vertrauend(...)', 'bereit, persönliche Verantwortung zu tragen(...)']",[],"['persönlich', 'im Einklang mit den persönlichen Wünschen(...)', 'auf persönliche Ziele zugeschnitten(...)', 'auf die persönlichen Kompetenzen vertrauend(...)', 'bereit, persönliche Verantwortung zu tragen(...)']"
beherrschen,v,unconscious_bias,agentic,"['lenken', 'anleiten', 'steuern', 'im Griff haben(...)', 'den Überblick wahren(...)', 'Kompetenz zeigen(...)', 'Themen aufzeigen(...)', 'offene Punkte aufzeigen(...)', 'gemeinsame Richtung aufzeigen(...)', 'mitnehmen(...)', 'das Team mitnehmen(...)', 'Meilensteine kommunizieren(...)', 'Erwartungen kommunizieren(...)']",[],"['lenken', 'anleiten', 'steuern', 'im Griff haben(...)', 'den Überblick wahren(...)', 'Kompetenz zeigen(...)', 'Themen aufzeigen(...)', 'offene Punkte aufzeigen(...)', 'gemeinsame Richtung aufzeigen(...)', 'mitnehmen(...)', 'das Team mitnehmen(...)', 'Meilensteine kommunizieren(...)', 'Erwartungen kommunizieren(...)']"
kämpferisch,a,unconscious_bias,agentic,"['befürwortend', 'engagiert', 'beherzt', 'in der Lage, Reibungen zu bewältigen(...)', 'fähig, (für ....) zu argumentieren', 'für (...) eintretend']",[],"['befürwortend', 'engagiert', 'beherzt', 'in der Lage, Reibungen zu bewältigen(...)', 'fähig, (für ....) zu argumentieren', 'für (...) eintretend']"
selbstsicher,a,unconscious_bias,agentic,"['gelassen', 'entspannt', 'in die eigene Kompetenz vertrauend(...)', 'bereit, seine Arbeit zu vertreten(...)']",[],"['gelassen', 'entspannt', 'in die eigene Kompetenz vertrauend(...)', 'bereit, seine Arbeit zu vertreten(...)']"
selbstbewusst,a,unconscious_bias,agentic,"['gelassen', 'entspannt', 'in die eigene Kompetenz vertrauend(...)', 'bereit, seine Arbeit zu vertreten(...)', 'der eigenen Stärken und Schwächen bewusst(...)']",[],"['gelassen', 'entspannt', 'in die eigene Kompetenz vertrauend(...)', 'bereit, seine Arbeit zu vertreten(...)', 'der eigenen Stärken und Schwächen bewusst(...)']"
sich sicher sein,v,unconscious_bias,agentic,"['gewissenhaft geprüft haben', 'sorgfältig abgewogen haben', 'in eigene Kompetenz vertrauen(...)', 'bereit sein, die eigene Meinung/Arbeit vertreten(...)']",[],"['gewissenhaft geprüft haben', 'sorgfältig abgewogen haben', 'in eigene Kompetenz vertrauen(...)', 'bereit sein, die eigene Meinung/Arbeit vertreten(...)']"
furchtlos,a,unconscious_bias,agentic,"['beherzt', 'optimistisch', 'zielbewusst', 'geschickt', 'schwungvoll', 'umsichtig', 'munter', 'einsatzbereit', 'unverzagt', 'in komplexen Situation handlungsfähig(...)']",[],"['beherzt', 'optimistisch', 'zielbewusst', 'geschickt', 'schwungvoll', 'umsichtig', 'munter', 'einsatzbereit', 'unverzagt', 'in komplexen Situation handlungsfähig(...)']"
leistungsorientiert,a,unconscious_bias,agentic,"['fleißig', 'tüchtig', 'strebsam', 'interessiert am Erarbeiten von Meilensteinen(...)', 'enthusiastisch bei der Umsetzung(...)', 'mit Energie bei der Sache(...)']",[],"['fleißig', 'tüchtig', 'strebsam', 'interessiert am Erarbeiten von Meilensteinen(...)', 'enthusiastisch bei der Umsetzung(...)', 'mit Energie bei der Sache(...)']"
leistungsstark,a,unconscious_bias,agentic,"['engagiert', 'tatkräftig', 'kompetent', 'interessiert am Erarbeiten von Meilensteinen(...)', 'enthusiastisch bei der Umsetzung(...)', 'mit Energie bei der Sache(...)']",[],"['engagiert', 'tatkräftig', 'kompetent', 'interessiert am Erarbeiten von Meilensteinen(...)', 'enthusiastisch bei der Umsetzung(...)', 'mit Energie bei der Sache(...)']"
hungrig,a,unconscious_bias,agentic,"['interessiert', 'engagiert', 'motiviert', 'effektiv', 'entwicklungsorientiert', 'interessiert am Wahrnehmen von Gelegenheiten(...)', 'am Erarbeiten von Meilensteinen interessiert(...)', 'motiviert, Visionen zu realisieren(...)', 'engagiert, Meilensteine zu erreichen(...)']",[],"['interessiert', 'engagiert', 'motiviert', 'effektiv', 'entwicklungsorientiert', 'interessiert am Wahrnehmen von Gelegenheiten(...)', 'am Erarbeiten von Meilensteinen interessiert(...)', 'motiviert, Visionen zu realisieren(...)', 'engagiert, Meilensteine zu erreichen(...)']"
selbständig,a,unconscious_bias,agentic,"['verantwortungsfreudig', 'verantwortlich', 'selbstverantwortlich', 'interessiert, die eigenen Kompetenzen einzusetzen(...)', 'bereit, Verantwortung für ihre Arbeit zu übernehmen(...)', 'ergreift gern die Initiative(...)']",[],"['verantwortungsfreudig', 'verantwortlich', 'selbstverantwortlich', 'interessiert, die eigenen Kompetenzen einzusetzen(...)', 'bereit, Verantwortung für ihre Arbeit zu übernehmen(...)', 'ergreift gern die Initiative(...)']"
selbstständig,a,unconscious_bias,agentic,"['verantwortungsfreudig', 'verantwortlich', 'selbstverantwortlich', 'interessiert, die eigenen Kompetenzen einzusetzen(...)', 'bereit, Verantwortung für ihre Arbeit zu übernehmen(...)', 'ergreift gern die Initiative(...)']",[],"['verantwortungsfreudig', 'verantwortlich', 'selbstverantwortlich', 'interessiert, die eigenen Kompetenzen einzusetzen(...)', 'bereit, Verantwortung für ihre Arbeit zu übernehmen(...)', 'ergreift gern die Initiative(...)']"
Konkurrenz,s,unconscious_bias,agentic,"['Wettbewerbsteilnehmende', 'Marktteilnehmende', 'jemand, der ebenfalls auf gesetzte Ziele hinarbeitet(...)']",[],"['Wettbewerbsteilnehmende', 'Marktteilnehmende', 'jemand, der ebenfalls auf gesetzte Ziele hinarbeitet(...)']"
entschieden,a,unconscious_bias,agentic,"['fokussiert', 'engagiert', 'tatkräftig', 'beherzt', 'klipp und klar(...)']",[],"['fokussiert', 'engagiert', 'tatkräftig', 'beherzt', 'klipp und klar(...)']"
wetteifern,v,unconscious_bias,agentic,"['Kompetenz einsetzen, um weiterzukommen(...)', 'motiviert zusammenarbeiten(...)', 'auf Meilensteine hinarbeiten(...)', 'Ziele gemeinsam anpacken(...)']",[],"['Kompetenz einsetzen, um weiterzukommen(...)', 'motiviert zusammenarbeiten(...)', 'auf Meilensteine hinarbeiten(...)', 'Ziele gemeinsam anpacken(...)']"
eigenständig,a,unconscious_bias,agentic,"['verantwortlich', 'Kompetenz einsetzend(...)', 'auf Aufgaben fokussiert(...)', 'auf die persönliche Kompetenz vertrauend(...)']",[],"['verantwortlich', 'Kompetenz einsetzend(...)', 'auf Aufgaben fokussiert(...)', 'auf die persönliche Kompetenz vertrauend(...)']"
mehr erreichen,adv|v,unconscious_bias,agentic,"['unternehmerisch handeln', 'wirtschaftlich handeln', 'sich engagieren', 'kontinuierlich sich neue Ziele setzen und erarbeiten(...)']",[],"['unternehmerisch handeln', 'wirtschaftlich handeln', 'sich engagieren', 'kontinuierlich sich neue Ziele setzen und erarbeiten(...)']"
