Lemma,Word_Type,Category,Primary_subcategory,Sg_all_split,Pl_all_split,Alt_split
Gipser,s,gendered,titles,"['Gipserei-Fachkraft', 'Gipser~in~/~Gipser', 'Gipserei(...)']",['Gipser~innen~ und ~Gipser'],"['Gipserei-Fachkraft', 'Gipser~in~/~Gipser', 'Gipserei(...)', 'Gipser~innen~ und ~Gipser']"
Müller,s,gendered,titles,"['Müller~in~/~Müller', 'Mühle(...)', 'Mühlbetrieb(...)']",['Müller~innen~ und ~Müller'],"['Müller~in~/~Müller', 'Mühle(...)', 'Mühlbetrieb(...)', 'Müller~innen~ und ~Müller']"
Maurer,s,gendered,titles,['Maurer~in~/~Maurer'],['Maurer~innen~ und ~Maurer'],"['Maurer~in~/~Maurer', 'Maurer~innen~ und ~Maurer']"
Kunde,s,gendered,function,"['Kund~in~/~Kunde', 'Kundschaft', 'Klientel', 'beziehende Person(...)', 'Person, die (...) kauft', 'beauftragende Firma(...)']","['Auftraggebende', 'Bestellende', 'Kund~innen~ und ~Kunden', 'Kundschaft', 'Klientel', 'beziehende Personen(...)', 'Personen, die (...) kaufen', 'beauftragende Firmen(...)']","['Kund~in~/~Kunde', 'beziehende Person(...)', 'Person, die (...) kauft', 'beauftragende Firma(...)', 'Kundschaft', 'Klientel', 'Auftraggebende', 'Bestellende', 'Kund~innen~ und ~Kunden', 'beziehende Personen(...)', 'Personen, die (...) kaufen', 'beauftragende Firmen(...)']"
Hauer,s,gendered,titles,['Hauer~in~/~Hauer'],['Hauer~innen~ und ~Hauer'],"['Hauer~in~/~Hauer', 'Hauer~innen~ und ~Hauer']"
Profi,s,gendered,function,"['Person, die fachkundig und erfahren ist(...)', 'Mensch, der sich im Geschäftsleben gut zurechtfindet(...)', 'jemand, der Aufgaben routiniert angeht(...)']","['Leute, die fachkundig und erfahren sind(...)', 'Menschen, die sich im Geschäftsleben gut zurechtfinden(...)', 'Leute, die Aufgaben routiniert angehen(...)']","['Person, die fachkundig und erfahren ist(...)', 'Mensch, der sich im Geschäftsleben gut zurechtfindet(...)', 'jemand, der Aufgaben routiniert angeht(...)', 'Leute, die fachkundig und erfahren sind(...)', 'Menschen, die sich im Geschäftsleben gut zurechtfinden(...)', 'Leute, die Aufgaben routiniert angehen(...)']"
Jeder,s,gendered,advanced_hidden_image,['Jed~e~/~Jeder'],['Alle'],"['Jed~e~/~Jeder', 'Alle']"
Küfer,s,gendered,titles,"['Küfer~in~/~Küfer', 'Küferei(...)', 'Küfereibetrieb(...)']",['Küfer~innen~ und ~Küfer'],"['Küfer~in~/~Küfer', 'Küferei(...)', 'Küfereibetrieb(...)', 'Küfer~innen~ und ~Küfer']"
Säger,s,gendered,titles,"['Säger~in~/~Säger', 'Sägerei(...)', 'Sägemühle(...)']",['Säger~innen~ und ~Säger'],"['Säger~in~/~Säger', 'Sägerei(...)', 'Sägemühle(...)', 'Säger~innen~ und ~Säger']"
Notar,s,gendered,titles,['Notar~in~/~Notar'],['Notar~innen~ und ~Notar'],"['Notar~in~/~Notar', 'Notar~innen~ und ~Notar']"
Leser,s,gendered,function,"['Leser~in~/~Leser', 'Lesepublikum']","['Lesende', 'Leser~innen~ und ~Leser', 'Lesepublikum']","['Leser~in~/~Leser', 'Lesepublikum', 'Lesende', 'Leser~innen~ und ~Leser']"
Jäger,s,gendered,titles_base,"['Jäger~in~/~Jäger', 'Person, die ein Ziel angeht(...)', 'strebsame Person(...)', 'Person, die ein Ziel im Blick behält(...)', 'Person, die den Überblick behält(...)', 'aufmerksame Person(...)', 'fokussierte Person(...)', '~Jagd(...)']","['Jäger~innen~ und ~Jäger', 'Menschen, die Ziele angehen(...)', 'strebsame Menschen(...)', 'Leute, die Ziele im Blick behalten(...)', 'Personen, die den Überblick behalten(...)', 'aufmerksame Menschen(...)', 'fokussierte Menschen(...)']","['Jäger~in~/~Jäger', 'Person, die ein Ziel angeht(...)', 'strebsame Person(...)', 'Person, die ein Ziel im Blick behält(...)', 'Person, die den Überblick behält(...)', 'aufmerksame Person(...)', 'fokussierte Person(...)', '~Jagd(...)', 'Jäger~innen~ und ~Jäger', 'Menschen, die Ziele angehen(...)', 'strebsame Menschen(...)', 'Leute, die Ziele im Blick behalten(...)', 'Personen, die den Überblick behalten(...)', 'aufmerksame Menschen(...)', 'fokussierte Menschen(...)']"
Magd,s,gendered,titles,"['Kraft in einem landwirtschaftlichen Betrieb', 'Landarbeiter~in~/~Landarbeiter', 'abhängige landarbeitende Bevölkerung']","['Mitarbeitende in der Landwirtschaft', 'Erntehelfende', 'Landarbeitende', 'Landarbeiter~innen~ und ~Landarbeiter', 'abhängige landarbeitende Bevölkerung']","['Kraft in einem landwirtschaftlichen Betrieb', 'Landarbeiter~in~/~Landarbeiter', 'abhängige landarbeitende Bevölkerung', 'Mitarbeitende in der Landwirtschaft', 'Erntehelfende', 'Landarbeitende', 'Landarbeiter~innen~ und ~Landarbeiter']"
User,s,gendered,function_base,"['User~in~/~User', 'Nutzer~in~/~Nutzer', 'Person, die eine App nutzt(...)', 'wer eine Software einsetzt(...)', '~Nutzung(...)', 'Website-Besuch(...)']","['~Nutzende', '~Anwendende', 'User~innen~ und ~User', 'Nutzer~innen~ und ~Nutzer', 'alle, die diese App nutzen(...)', 'Leute, die eine Software einsetzen(...)']","['User~in~/~User', 'Nutzer~in~/~Nutzer', 'Person, die eine App nutzt(...)', 'wer eine Software einsetzt(...)', '~Nutzung(...)', 'Website-Besuch(...)', '~Nutzende', '~Anwendende', 'User~innen~ und ~User', 'Nutzer~innen~ und ~Nutzer', 'alle, die diese App nutzen(...)', 'Leute, die eine Software einsetzen(...)']"
Jude,s,gendered,function,"['-', 'Jüdin~Jude', 'jüdischer Mensch(...)']","['Jüd~innen~ und ~Juden', '-', 'jüdische Menschen(...)']","['-', 'Jüdin~Jude', 'jüdischer Mensch(...)', 'Jüd~innen~ und ~Juden', 'jüdische Menschen(...)']"
Chef,s,gendered,leadership,"['Leitungsperson', 'Vorgesetzt~e~/~Vorgesetzter', 'entscheidungsbefugte Person(...)', 'verantwortliche Person(...)', 'Leitung(...)', 'Geschäftsführung(...)', 'Management(...)', 'Person, die das Team beim Erreichen gemeinsamer Ziele unterstützt(...)']","['CEOs', 'Leitungspersonen', 'Vorgesetzte', 'leitende Kräfte', 'Leitungskräfte', 'Chef~innen~ und ~Chefs', 'entscheidungsbefugte Personen(...)', 'verantwortliche Personen(...)']","['Leitungsperson', 'Vorgesetzt~e~/~Vorgesetzter', 'entscheidungsbefugte Person(...)', 'verantwortliche Person(...)', 'Leitung(...)', 'Geschäftsführung(...)', 'Management(...)', 'Person, die das Team beim Erreichen gemeinsamer Ziele unterstützt(...)', 'CEOs', 'Leitungspersonen', 'Vorgesetzte', 'leitende Kräfte', 'Leitungskräfte', 'Chef~innen~ und ~Chefs', 'entscheidungsbefugte Personen(...)', 'verantwortliche Personen(...)']"
Boss,s,gendered,leadership,"['Leitungsperson', 'Vorgesetzt~e~/~Vorgesetzter', 'entscheidungsbefugte Person(...)', 'verantwortliche Person(...)', 'Leitung(...)', 'Management(...)']","['leitende Kräfte', 'Leitungskräfte', 'Leitungspersonen', 'Vorgesetzte', 'entscheidungsbefugte Personen(...)', 'verantwortliche Personen(...)']","['Leitungsperson', 'Vorgesetzt~e~/~Vorgesetzter', 'entscheidungsbefugte Person(...)', 'verantwortliche Person(...)', 'Leitung(...)', 'Management(...)', 'leitende Kräfte', 'Leitungskräfte', 'Leitungspersonen', 'Vorgesetzte', 'entscheidungsbefugte Personen(...)', 'verantwortliche Personen(...)']"
Guy,s,gendered,function,"['Kamerad~in~/~Kamerad', 'Freund~in~/~Freund', 'Kolleg~in~/~Kollege', 'Team']","['Leute', 'alle', 'alle zusammen', 'Kolleg~innen~ und ~Kollege', 'Freund~innen~ und ~Freunde', 'Kamerad~innen~ und ~Kameraden', 'Team']","['Kamerad~in~/~Kamerad', 'Freund~in~/~Freund', 'Kolleg~in~/~Kollege', 'Team', 'Leute', 'alle', 'alle zusammen', 'Kolleg~innen~ und ~Kollege', 'Freund~innen~ und ~Freunde', 'Kamerad~innen~ und ~Kameraden']"
Fachangestellter,s,gendered,titles_base,['Fachangestellter~in~/~Fachangestellter'],"['~Fachleute', 'Fachangestellte']","['Fachangestellter~in~/~Fachangestellter', '~Fachleute', 'Fachangestellte']"
Sachbearbeiter,s,gendered,titles_base,['Sachbearbeiter~in~/~Sachbearbeiter'],['Sachbearbeiter~innen~ und ~Sachbearbeiter'],"['Sachbearbeiter~in~/~Sachbearbeiter', 'Sachbearbeiter~innen~ und ~Sachbearbeiter']"
Dienstleister,s,gendered,titles_base,"['Dienstleister~in~/~Dienstleister', '~Dienstleistungsbetriebe', 'dienstleistende Person(...)', 'Person im Dienstleistungssektor(...)', 'Person, die Dienstleistungen erbringt(...)', '~Dienstleistung(...)', '~Dienstleistungsbetrieb(...)']","['~Dienstleistende', 'Dienstleister~innen~ und ~Dienstleister', '~Dienstleistungsbetriebe', 'dienstleistende Personen(...)', 'Personen im Dienstleistungssektor(...)', 'Personen, die Dienstleistungen erbringen(...)']","['Dienstleister~in~/~Dienstleister', 'dienstleistende Person(...)', 'Person im Dienstleistungssektor(...)', 'Person, die Dienstleistungen erbringt(...)', '~Dienstleistung(...)', '~Dienstleistungsbetrieb(...)', '~Dienstleistungsbetriebe', '~Dienstleistende', 'Dienstleister~innen~ und ~Dienstleister', 'dienstleistende Personen(...)', 'Personen im Dienstleistungssektor(...)', 'Personen, die Dienstleistungen erbringen(...)']"
Installateur,s,gendered,titles_base,"['Installateur~in~/~Installateur', '~Installation(...)']",['Installateur~innen~ und ~Installateure'],"['Installateur~in~/~Installateur', '~Installation(...)', 'Installateur~innen~ und ~Installateure']"
Elektroniker,s,gendered,titles_base,"['Elektronikfachkraft', 'Elektronikfachperson', 'Elektroniker~in~/~Elektroniker', '~Elektronik(...)']","['Elektronikfachkräfte', 'Elektronikfachpersonen', 'Elektroniker~innen~ und ~Elektroniker']","['Elektronikfachkraft', 'Elektronikfachperson', 'Elektroniker~in~/~Elektroniker', '~Elektronik(...)', 'Elektronikfachkräfte', 'Elektronikfachpersonen', 'Elektroniker~innen~ und ~Elektroniker']"
Angestellter,s,gendered,titles_base,"['Angestellt~e~/~Angestellter', '~Personal', '~Belegschaft']","['~Angestellte', '~Mitarbeitende', '~Personal', '~Belegschaft']","['Angestellt~e~/~Angestellter', '~Personal', '~Belegschaft', '~Angestellte', '~Mitarbeitende']"
Technologist,s,gendered,titles_base,"['~Technologiefachkraft', 'Technolog~in~/~Technologe', '~Technologie(...)', 'Technologiefachkraft für (...)']",['Technolog~innen~ und ~Technologen'],"['~Technologiefachkraft', 'Technolog~in~/~Technologe', '~Technologie(...)', 'Technologiefachkraft für (...)', 'Technolog~innen~ und ~Technologen']"
Mitarbeiter,s,gendered,titles_base,"['Mitarbeiter~in~/~Mitarbeiter', '~Personal', '~Mitarbeiterschaft', '~Belegschaft', '~Kollegschaft', 'Mitarbeit(...)', '((Abteilung))(...)', 'Personal in (Abteilung, Prozesschritt, ...)']","['~Mitarbeitende', 'Mitarbeiter~innen~ und ~Mitarbeiter', '~Personal', '~Mitarbeiterschaft', '~Belegschaft', '~Kollegschaft']","['Mitarbeiter~in~/~Mitarbeiter', 'Mitarbeit(...)', '((Abteilung))(...)', 'Personal in (Abteilung, Prozesschritt, ...)', '~Personal', '~Mitarbeiterschaft', '~Belegschaft', '~Kollegschaft', '~Mitarbeitende', 'Mitarbeiter~innen~ und ~Mitarbeiter']"
Entwickler,s,gendered,titles_base,"['Entwickler~in~/~Entwickler', '~Entwicklungsteam', '~Entwicklung(...)', 'Entwicklungsabteilung(...)']","['~Entwickelnde', 'Entwickler~innen~ und ~Entwickler', '~Entwicklungsteam']","['Entwickler~in~/~Entwickler', '~Entwicklung(...)', 'Entwicklungsabteilung(...)', '~Entwicklungsteam', '~Entwickelnde', 'Entwickler~innen~ und ~Entwickler']"
Mechaniker,s,gendered,titles_base,"['Mechaniker~in~/~Mechaniker', '~Mechanik(...)']",['Mechaniker~innen~ und ~Mechaniker'],"['Mechaniker~in~/~Mechaniker', '~Mechanik(...)', 'Mechaniker~innen~ und ~Mechaniker']"
Spezialist,s,gendered,titles_base,"['Spezialist~in~/~Spezialist', '~Fachteam', 'jemand mit einer Spezialisierung (in ...)', 'auf (...) spezialisierte Person', '~Schreinerei(...)']","['~Fachleute', '~Fachkundige', '~Sachkundige', 'Spezialist~innen~ und ~Spezialisten', 'Fachfrau~Fachmann', '~Fachteam', 'Fachleute mit einer Spezialisierung (in ...)', 'auf (...) spezialisierte Leute', 'Sachverständige für (...)']","['Spezialist~in~/~Spezialist', 'jemand mit einer Spezialisierung (in ...)', 'auf (...) spezialisierte Person', '~Schreinerei(...)', '~Fachteam', '~Fachleute', '~Fachkundige', '~Sachkundige', 'Spezialist~innen~ und ~Spezialisten', 'Fachfrau~Fachmann', 'Fachleute mit einer Spezialisierung (in ...)', 'auf (...) spezialisierte Leute', 'Sachverständige für (...)']"
Elektriker,s,gendered,titles_base,"['~Elektrofachkraft', 'Fachkraft für Elektrotechnik', 'Elektriker~in~/~Elektriker', '~Elektrik(...)']","['Elektrofachkräfte', 'Fachkräfte für Elektrotechnik', 'Elektriker~innen~ und ~Elektriker']","['~Elektrofachkraft', 'Fachkraft für Elektrotechnik', 'Elektriker~in~/~Elektriker', '~Elektrik(...)', 'Elektrofachkräfte', 'Fachkräfte für Elektrotechnik', 'Elektriker~innen~ und ~Elektriker']"
Buchhalter,s,gendered,titles_base,"['Buchhalter~in~/~Buchhalter', '~Buchhaltung(...)']",['Buchhalter~innen~ und ~Buchhalter'],"['Buchhalter~in~/~Buchhalter', '~Buchhaltung(...)', 'Buchhalter~innen~ und ~Buchhalter']"
Praktikant,s,gendered,titles_base,['Praktikant~in~/~Praktikant'],['Praktikant~innen~ und ~Praktikanten'],"['Praktikant~in~/~Praktikant', 'Praktikant~innen~ und ~Praktikanten']"
Vermittler,s,gendered,titles_base,"['~Mittelsperson', 'Vermittler~in~/~Vermittler', 'Person, die helfend vermittelt(...)', 'Person, die vermittelnd (zwischen Personen, Parteien) auftritt(...)', '~Verkauf(...)', '~Handel(...)']","['~Vermittelnde', 'Vermittler~innen~ und ~Vermittler']","['~Mittelsperson', 'Vermittler~in~/~Vermittler', 'Person, die helfend vermittelt(...)', 'Person, die vermittelnd (zwischen Personen, Parteien) auftritt(...)', '~Verkauf(...)', '~Handel(...)', '~Vermittelnde', 'Vermittler~innen~ und ~Vermittler']"
Technologe,s,gendered,titles_base,"['~Technologiefachkraft', 'Technolog~in~/~Technologe', '~Technologie(...)', 'Technologiefachkraft für (...)']",['Technolog~innen~ und ~Technologen'],"['~Technologiefachkraft', 'Technolog~in~/~Technologe', '~Technologie(...)', 'Technologiefachkraft für (...)', 'Technolog~innen~ und ~Technologen']"
Technician,s,gendered,titles_base,"['Techniker~in~/~Techniker', '~Technik(...)', 'jemand in der (...-Technik)']",['Techniker~innen~ und ~Techniker'],"['Techniker~in~/~Techniker', '~Technik(...)', 'jemand in der (...-Technik)', 'Techniker~innen~ und ~Techniker']"
Therapeut,s,gendered,titles_base,"['Therapeut~in~/~Therapeut', '~Spezialisierung(...)', '~Fachgebiet(...)']","['~Therapierende', 'Therapeut~innen~ und ~Therapeuten']","['Therapeut~in~/~Therapeut', '~Spezialisierung(...)', '~Fachgebiet(...)', '~Therapierende', 'Therapeut~innen~ und ~Therapeuten']"
Politiker,s,gendered,titles_base,"['in der Politik tätige Person', 'politisch aktive Person', 'Person mit politischem Amt', 'Politiker~in~/~Politiker', '~Planung(...)']","['Politikschaffende', 'in der Politik Tätige', 'Politiker~innen~ und ~Politiker']","['in der Politik tätige Person', 'politisch aktive Person', 'Person mit politischem Amt', 'Politiker~in~/~Politiker', '~Planung(...)', 'Politikschaffende', 'in der Politik Tätige', 'Politiker~innen~ und ~Politiker']"
Professor,s,gendered,titles_base,"['Professor~in~/~Professor', '~Praktikum(...)']",['Professor~innen~ und ~Professoren'],"['Professor~in~/~Professor', '~Praktikum(...)', 'Professor~innen~ und ~Professoren']"
Assistent,s,gendered,titles_base,"['Assistent~in~/~Assistent', '~Assistenz(...)', 'Assistenz für (...)']","['Assistierende', 'Assistent~innen~ und ~Assistenten', 'Personen, die assistieren/helfen(...)']","['Assistent~in~/~Assistent', '~Assistenz(...)', 'Assistenz für (...)', 'Assistierende', 'Assistent~innen~ und ~Assistenten', 'Personen, die assistieren/helfen(...)']"
Lieferant,s,gendered,titles_base,"['Lieferant~in~/~Lieferant', '~Lieferung(...)', '~Lieferfirma(...)', 'lieferndes Unternehmen(...)', '~Lieferunternehmen(...)']","['~Liefernde', 'Lieferant~innen~ und ~Lieferanten']","['Lieferant~in~/~Lieferant', '~Lieferung(...)', '~Lieferfirma(...)', 'lieferndes Unternehmen(...)', '~Lieferunternehmen(...)', '~Liefernde', 'Lieferant~innen~ und ~Lieferanten']"
Kreativer,s,gendered,titles_base,"['Kreative~Kreativer', 'kreativer Mensch(...)', '~Kreation(...)']","['~Kreative', '~Kreativkräfte', 'kreative Menschen(...)']","['Kreative~Kreativer', 'kreativer Mensch(...)', '~Kreation(...)', '~Kreative', '~Kreativkräfte', 'kreative Menschen(...)']"
Schreiner,s,gendered,titles_base,"['Schreiner~in~/~Schreiner', '~Schmiede(...)']",['Schreiner~innen~ und ~Schreiner'],"['Schreiner~in~/~Schreiner', '~Schmiede(...)', 'Schreiner~innen~ und ~Schreiner']"
Vertreter,s,gendered,titles_base,"['Vertreter~in~/~Vertreter', 'Person, die die Vertretung übernimmt(...)', 'Person in der Vertretungsrolle(...)', '~Vermittlung(...)']","['~Vertretende', 'Vertreter~innen~ und ~Vertreter', 'Personen, die die Vertretung übernehmen(...)', 'Personen in der Vertretungsrolle(...)']","['Vertreter~in~/~Vertreter', 'Person, die die Vertretung übernimmt(...)', 'Person in der Vertretungsrolle(...)', '~Vermittlung(...)', '~Vertretende', 'Vertreter~innen~ und ~Vertreter', 'Personen, die die Vertretung übernehmen(...)', 'Personen in der Vertretungsrolle(...)']"
Gestalter,s,gendered,titles_base,"['Gestalter~in~/~Gestalter', 'Person, die (...) gestaltet', '~Gestaltung(...)']","['~Gestaltende', 'Gestalter~innen~ und ~Gestalter', 'beratende Personen --- von Berufs wegen(...)']","['Gestalter~in~/~Gestalter', 'Person, die (...) gestaltet', '~Gestaltung(...)', '~Gestaltende', 'Gestalter~innen~ und ~Gestalter', 'beratende Personen --- von Berufs wegen(...)']"
Verkäufer,s,gendered,titles_base,"['Verkäufer~in~/~Verkäufer', '~Verkaufspersonal', '~Training(...)']","['Verkäufer~innen~ und ~Verkäufer', '~Verkaufspersonal']","['Verkäufer~in~/~Verkäufer', '~Training(...)', '~Verkaufspersonal', 'Verkäufer~innen~ und ~Verkäufer']"
Ingenieur,s,gendered,titles_base,"['Ingenieur~in~/~Ingenieur', '~Engineering-Team', '~Engineering(...)', '~Technik(...)', '~Technikwissenschaften(...)', 'auf einer Hochschule ausgebildete Technik-Fachkraft(...)', 'auf einer Fachhochschule ausgebildete Technik-Fachkraft(...)']","['Ingenieur~innen~ und ~Ingenieure', '~Engineering-Team', 'auf Hoch-/Fachschule ausgebildete Technik-Fachleute(...)']","['Ingenieur~in~/~Ingenieur', '~Engineering(...)', '~Technik(...)', '~Technikwissenschaften(...)', 'auf einer Hochschule ausgebildete Technik-Fachkraft(...)', 'auf einer Fachhochschule ausgebildete Technik-Fachkraft(...)', '~Engineering-Team', 'Ingenieur~innen~ und ~Ingenieure', 'auf Hoch-/Fachschule ausgebildete Technik-Fachleute(...)']"
Disponent,s,gendered,titles_base,"['Disponent~in~/~Disponent', '~Disponierende', '~Dispo(...)', '~Disposition(...)']","['Disponent~innen~ und ~Disponenten', '~Disponierende']","['Disponent~in~/~Disponent', '~Dispo(...)', '~Disposition(...)', '~Disponierende', 'Disponent~innen~ und ~Disponenten']"
Developer,s,gendered,titles_base,"['Developer~in~/~Developer', 'Entwickler~in~/~Entwickler', 'Development-Team', 'Entwicklungsteam', '~Development(...)', '~Entwicklung(...)', '~Entwicklungsabteilung(...)']","['Developer~innen~ und ~Developer', 'Entwickler~innen~ und ~Entwickler', 'Development-Team', 'Entwicklungsteam']","['Developer~in~/~Developer', 'Entwickler~in~/~Entwickler', '~Development(...)', '~Entwicklung(...)', '~Entwicklungsabteilung(...)', 'Development-Team', 'Entwicklungsteam', 'Developer~innen~ und ~Developer', 'Entwickler~innen~ und ~Entwickler']"
Techniker,s,gendered,titles_base,"['Techniker~in~/~Techniker', '~Technik(...)', 'jemand in der (...-Technik)']",['Techniker~innen~ und ~Techniker'],"['Techniker~in~/~Techniker', '~Technik(...)', 'jemand in der (...-Technik)', 'Techniker~innen~ und ~Techniker']"
Moderator,s,gendered,titles_base,"['Moderator~in~/~Moderator', '~Moderationsteam', 'Person, die moderiert(...)', 'Person, die ein Gespräch lenkt(...)', 'Person, die lenkend eine Kommunikation unterstützt(...)', '~Moderation(...)', 'Moderation für (...)']","['~Moderierende', 'Moderator~innen~ und ~Moderatoren', '~Moderationsteam', 'Personen, die moderieren(...)', 'Personen, die Gespräche lenken(...)', 'Personen, die Kommunikation lenkend unterstützen(...)']","['Moderator~in~/~Moderator', 'Person, die moderiert(...)', 'Person, die ein Gespräch lenkt(...)', 'Person, die lenkend eine Kommunikation unterstützt(...)', '~Moderation(...)', 'Moderation für (...)', '~Moderationsteam', '~Moderierende', 'Moderator~innen~ und ~Moderatoren', 'Personen, die moderieren(...)', 'Personen, die Gespräche lenken(...)', 'Personen, die Kommunikation lenkend unterstützen(...)']"
Polizist,s,gendered,titles_base,"['~Polizeikraft', 'Polizist~in~/~Polizist', '~Polizei']","['~Polizeileute', 'Polizist~innen~ und ~Polizisten', '~Polizei', 'Personen im Polizeidienst(...)']","['~Polizeikraft', 'Polizist~in~/~Polizist', '~Polizei', '~Polizeileute', 'Polizist~innen~ und ~Polizisten', 'Personen im Polizeidienst(...)']"
Arbeiter,s,gendered,titles_base,"['Arbeiter~in~/~Arbeiter', '~Arbeit(...)']",['Arbeiter~innen~ und ~Arbeiter'],"['Arbeiter~in~/~Arbeiter', '~Arbeit(...)', 'Arbeiter~innen~ und ~Arbeiter']"
Referent,s,gendered,titles_base,"['Referent~in~/~Referent', '~Professur(...)']","['~Referierende', 'Referent~innen~ und ~Referenten']","['Referent~in~/~Referent', '~Professur(...)', '~Referierende', 'Referent~innen~ und ~Referenten']"
Operator,s,gendered,titles_base,"['~Bedienperson', 'Operator~in~/~Operator', 'Person, die Maschinen, Anlagen oder Rechner kontrolliert und bedient(...)', 'Person, die (in einem Callcenter, einer Telefonzentrale, einer Notrufzentrale, ...) Anrufe beantwortet oder weiterleitet']","['Operator~innen~ und ~Operatoren', 'Personen, die Maschinen, Anlagen oder Rechner kontrollieren und bedienen(...)', 'Personen, die (in einem Callcenter, einer Telefonzentrale, einer Notrufzentrale, ...) Anrufe beantworten oder weiterleiten']","['~Bedienperson', 'Operator~in~/~Operator', 'Person, die Maschinen, Anlagen oder Rechner kontrolliert und bedient(...)', 'Person, die (in einem Callcenter, einer Telefonzentrale, einer Notrufzentrale, ...) Anrufe beantwortet oder weiterleitet', 'Operator~innen~ und ~Operatoren', 'Personen, die Maschinen, Anlagen oder Rechner kontrollieren und bedienen(...)', 'Personen, die (in einem Callcenter, einer Telefonzentrale, einer Notrufzentrale, ...) Anrufe beantworten oder weiterleiten']"
Besucher,s,gendered,titles_base,"['~Gast', 'Besucher~in~/~Besucher', '~Gäste', '~Besuch(...)']","['~Besuchende', 'Besucher~innen~ und ~Besucher', '~Gäste']","['~Gast', 'Besucher~in~/~Besucher', '~Besuch(...)', '~Gäste', '~Besuchende', 'Besucher~innen~ und ~Besucher']"
Lieferer,s,gendered,titles_base,"['Lieferant~in~/~Lieferant', '~Lieferung(...)', '~Lieferfirma(...)', 'lieferndes Unternehmen(...)', '~Lieferunternehmen(...)']","['~Liefernde', 'Lieferant~innen~ und ~Lieferanten']","['Lieferant~in~/~Lieferant', '~Lieferung(...)', '~Lieferfirma(...)', 'lieferndes Unternehmen(...)', '~Lieferunternehmen(...)', '~Liefernde', 'Lieferant~innen~ und ~Lieferanten']"
Betreuer,s,gendered,titles_base,"['Betreuer~in~/~Betreuer', 'Betreuungspersonal', 'Betreuungsteam', '~Betreuung(...)']","['~Betreuende', 'Betreuer~innen~ und ~Betreuer', 'Betreuungspersonal', 'Betreuungsteam']","['Betreuer~in~/~Betreuer', '~Betreuung(...)', 'Betreuungspersonal', 'Betreuungsteam', '~Betreuende', 'Betreuer~innen~ und ~Betreuer']"
Lehrling,s,gendered,titles_base,"['~Nachwuchskraft', '~Azubi', 'Auszubildend~e~/~Auszubildender', 'Person in Ausbildung(...)', 'auszubildende Person(...)', 'lernende Person(...)', '~Ausbildung(...)', '~Lehre(...)']","['~Lernende', '~Auszubildende', 'Personen in Ausbildung(...)', 'auszubildende Personen(...)', 'lernende Person(...)']","['~Nachwuchskraft', '~Azubi', 'Auszubildend~e~/~Auszubildender', 'Person in Ausbildung(...)', 'auszubildende Person(...)', 'lernende Person(...)', '~Ausbildung(...)', '~Lehre(...)', '~Lernende', '~Auszubildende', 'Personen in Ausbildung(...)', 'auszubildende Personen(...)', 'lernende Person(...)']"
Laborant,s,gendered,titles_base,"['Laborant~in~/~Laborant', '~Labor(...)', '~Laborbetrieb(...)']",['Laborant~innen~ und ~Laboranten'],"['Laborant~in~/~Laborant', '~Labor(...)', '~Laborbetrieb(...)', 'Laborant~innen~ und ~Laboranten']"
Grafiker,s,gendered,titles_base,"['Grafiker~in~/~Grafiker', 'Grafik-Team', 'Person, die im Bereich Grafik tätig ist(...)', 'Person, die (Medien, Broschüren, ...) gestaltet', '~Grafik(...)']","['Grafikschaffende', 'Grafiker~innen~ und ~Grafiker', 'Grafik-Team']","['Grafiker~in~/~Grafiker', 'Person, die im Bereich Grafik tätig ist(...)', 'Person, die (Medien, Broschüren, ...) gestaltet', '~Grafik(...)', 'Grafik-Team', 'Grafikschaffende', 'Grafiker~innen~ und ~Grafiker']"
Kaufmann,s,gendered,titles_base,"['Kauffrau~Kaufmann', '~Kaufleute', 'Person im kaufmännischen Bereich(...)']","['~Handeltreibende', '~Kaufleute', 'Personen im kaufmännischen Bereich(...)']","['Kauffrau~Kaufmann', 'Person im kaufmännischen Bereich(...)', '~Kaufleute', '~Handeltreibende', 'Personen im kaufmännischen Bereich(...)']"
Kandidat,s,gendered,titles_base,"['Kandidat~in~/~Kandidat', 'Person, die sich bewirbt(...)', 'Person, die kandidiert(...)', '~Kandidatur(...)']","['~Kandidierende', 'Kandidat~innen~ und ~Kandidaten', 'Personen, die sich bewerben(...)', 'Personen, die kandidieren(...)']","['Kandidat~in~/~Kandidat', 'Person, die sich bewirbt(...)', 'Person, die kandidiert(...)', '~Kandidatur(...)', '~Kandidierende', 'Kandidat~innen~ und ~Kandidaten', 'Personen, die sich bewerben(...)', 'Personen, die kandidieren(...)']"
Designer,s,gendered,titles_base,"['Designer~in~/~Designer', '~Designteam', '~Design(...)']","['~Designschaffende', 'Designer~innen~ und ~Designer', '~Designteam']","['Designer~in~/~Designer', '~Design(...)', '~Designteam', '~Designschaffende', 'Designer~innen~ und ~Designer']"
Zeichner,s,gendered,titles_base,"['Zeichner~in~/~Zeichner', 'Jemand, der (...) zeichnet', 'Person, die (technische,...) Zeichnungen (für ...) angefertigt']",['Zeichner~innen~ und ~Zeichner'],"['Zeichner~in~/~Zeichner', 'Jemand, der (...) zeichnet', 'Person, die (technische,...) Zeichnungen (für ...) angefertigt', 'Zeichner~innen~ und ~Zeichner']"
